epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,1260.13,1.37109,1.42928,1.78941,0.60138,0.5504,0.60774,0.28713,1.72395,1.62964,2.05296,0.0007096,0.0007096,0.0007096
90,1274.04,1.3551,1.4144,1.78183,0.56146,0.69037,0.6809,0.33613,1.66728,1.50892,2.02131,0.0007063,0.0007063,0.0007063
91,1288.54,1.36583,1.41504,1.78756,0.6542,0.63956,0.69277,0.3399,1.66401,1.49664,2.01366,0.000703,0.000703,0.000703
92,1303.29,1.36467,1.41447,1.78495,0.67878,0.42682,0.48682,0.21715,1.92413,2.02555,2.28857,0.0006997,0.0006997,0.0006997
93,1317.04,1.36556,1.39994,1.77361,0.57033,0.66856,0.69273,0.35321,1.60538,1.46784,1.99655,0.0006964,0.0006964,0.0006964
94,1331.66,1.3528,1.39139,1.76973,0.61432,0.66713,0.68922,0.34703,1.61951,1.4942,2.00357,0.0006931,0.0006931,0.0006931
95,1346.1,1.35335,1.38944,1.77037,0.6041,0.68391,0.69139,0.32925,1.70179,1.47121,2.04757,0.0006898,0.0006898,0.0006898
96,1359.83,1.35495,1.39119,1.76768,0.65152,0.6444,0.69396,0.33356,1.6877,1.45418,2.08171,0.0006865,0.0006865,0.0006865
97,1373.57,1.36281,1.40708,1.77097,0.56407,0.69054,0.68128,0.32963,1.67817,1.45973,2.05181,0.0006832,0.0006832,0.0006832
98,1387.4,1.35365,1.37141,1.75785,0.6173,0.61321,0.63279,0.30838,1.69414,1.59687,2.05783,0.0006799,0.0006799,0.0006799
99,1401.25,1.3539,1.37926,1.76587,0.57283,0.6201,0.63031,0.29186,1.73999,1.5573,2.08483,0.0006766,0.0006766,0.0006766
100,1415.05,1.34695,1.38233,1.75643,0.61197,0.67796,0.69661,0.3381,1.65611,1.42115,2.04438,0.0006733,0.0006733,0.0006733
101,1428.81,1.32871,1.35467,1.75948,0.61843,0.65633,0.6894,0.33695,1.63851,1.46455,2.06062,0.00067,0.00067,0.00067
102,1442.53,1.34452,1.36305,1.76324,0.56729,0.68392,0.6853,0.33287,1.64791,1.43632,2.03635,0.0006667,0.0006667,0.0006667
103,1457.19,1.33714,1.35814,1.7524,0.50066,0.57938,0.56245,0.25206,1.86913,1.75213,2.20948,0.0006634,0.0006634,0.0006634
104,1471.05,1.33894,1.35561,1.75033,0.5651,0.63455,0.65652,0.32533,1.67539,1.51715,2.05296,0.0006601,0.0006601,0.0006601
105,1484.75,1.37253,1.38152,1.77288,0.53957,0.69753,0.67566,0.33519,1.62635,1.47551,2.0076,0.0006568,0.0006568,0.0006568
106,1498.27,1.33285,1.34036,1.74954,0.59535,0.66596,0.66971,0.32811,1.65805,1.45918,2.04365,0.0006535,0.0006535,0.0006535
107,1511.81,1.34449,1.359,1.75173,0.60324,0.62321,0.65832,0.32294,1.6803,1.45362,2.05842,0.0006502,0.0006502,0.0006502
108,1525.47,1.32456,1.33502,1.73818,0.60851,0.68544,0.71666,0.35035,1.68904,1.39966,2.05726,0.0006469,0.0006469,0.0006469
109,1539.15,1.30765,1.33136,1.73167,0.68047,0.66295,0.70804,0.34835,1.64435,1.41373,2.04625,0.0006436,0.0006436,0.0006436
110,1552.82,1.32187,1.33913,1.74818,0.5361,0.63452,0.64688,0.31874,1.66554,1.49684,2.06294,0.0006403,0.0006403,0.0006403
111,1566.64,1.31475,1.3187,1.73877,0.64423,0.63019,0.6848,0.33204,1.63622,1.4672,2.00488,0.000637,0.000637,0.000637
112,1580.42,1.33253,1.32737,1.74184,0.65654,0.65655,0.71533,0.35208,1.68491,1.38294,2.02658,0.0006337,0.0006337,0.0006337
113,1594.03,1.32244,1.33902,1.73702,0.5459,0.67489,0.65985,0.31714,1.6903,1.50026,2.067,0.0006304,0.0006304,0.0006304
114,1607.95,1.33626,1.34277,1.75849,0.61267,0.68322,0.68982,0.33718,1.6797,1.44046,2.07197,0.0006271,0.0006271,0.0006271
115,1621.62,1.33396,1.33213,1.74858,0.52234,0.64456,0.63021,0.29562,1.74593,1.55234,2.12778,0.0006238,0.0006238,0.0006238
116,1636.08,1.31847,1.3382,1.72364,0.60307,0.63188,0.67237,0.33722,1.65066,1.46506,2.04309,0.0006205,0.0006205,0.0006205
117,1649.78,1.30165,1.30378,1.7304,0.62743,0.63679,0.68857,0.34909,1.61789,1.39907,2.02506,0.0006172,0.0006172,0.0006172
118,1663.39,1.30866,1.31681,1.72466,0.6443,0.65407,0.69636,0.35438,1.62763,1.36514,2.03083,0.0006139,0.0006139,0.0006139
119,1677.98,1.30547,1.30349,1.72129,0.62427,0.68475,0.69589,0.35134,1.60064,1.38009,2.00646,0.0006106,0.0006106,0.0006106
120,1691.56,1.29397,1.28811,1.71475,0.57859,0.70253,0.71136,0.3522,1.63886,1.35823,2.04465,0.0006073,0.0006073,0.0006073
121,1705.25,1.29766,1.31324,1.71453,0.58817,0.68658,0.70063,0.35135,1.6301,1.38768,2.02507,0.000604,0.000604,0.000604
122,1718.99,1.30851,1.30267,1.7285,0.68164,0.65373,0.71814,0.35928,1.61232,1.34992,2.01195,0.0006007,0.0006007,0.0006007
123,1733.5,1.29701,1.28478,1.71111,0.61122,0.6282,0.65831,0.31919,1.67396,1.46616,2.01476,0.0005974,0.0005974,0.0005974
124,1747.07,1.30327,1.26258,1.71004,0.6245,0.67271,0.70058,0.35183,1.63899,1.38125,2.02013,0.0005941,0.0005941,0.0005941
125,1760.75,1.29858,1.29048,1.70967,0.6271,0.66289,0.69646,0.3345,1.68895,1.40394,2.05675,0.0005908,0.0005908,0.0005908
126,1774.4,1.302,1.29412,1.71856,0.59872,0.65548,0.68332,0.34572,1.609,1.40177,1.98395,0.0005875,0.0005875,0.0005875
127,1788.37,1.29055,1.259,1.70253,0.60192,0.69664,0.70457,0.3563,1.61964,1.35484,2.00368,0.0005842,0.0005842,0.0005842
128,1802.09,1.29007,1.28256,1.70809,0.58911,0.63092,0.64581,0.31274,1.68852,1.47061,2.0674,0.0005809,0.0005809,0.0005809
129,1815.72,1.29643,1.26767,1.71657,0.61899,0.65863,0.6908,0.35045,1.62783,1.39179,1.99815,0.0005776,0.0005776,0.0005776
130,1829.57,1.28881,1.26462,1.70048,0.72511,0.60683,0.6949,0.35234,1.62625,1.34979,2.02579,0.0005743,0.0005743,0.0005743
131,1843.22,1.26771,1.25374,1.69295,0.54704,0.51926,0.56701,0.26489,1.77646,1.74291,2.15628,0.000571,0.000571,0.000571
132,1857.75,1.27789,1.25235,1.69406,0.61665,0.67575,0.69882,0.34799,1.64426,1.35964,2.02419,0.0005677,0.0005677,0.0005677
133,1871.54,1.2616,1.24742,1.69467,0.62344,0.67427,0.69705,0.34494,1.61792,1.36254,1.97972,0.0005644,0.0005644,0.0005644
134,1885.17,1.27578,1.25414,1.69736,0.67437,0.68818,0.72932,0.3735,1.61943,1.31811,2.01122,0.0005611,0.0005611,0.0005611
