epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,391.054,1.53815,1.61082,1.91182,0.5636,0.58392,0.61485,0.30556,1.69326,1.59677,1.99312,0.0006502,0.0006502,0.0006502
55,398.009,1.5315,1.59525,1.92317,0.57818,0.5628,0.58006,0.27872,1.77955,1.77919,2.06553,0.0006436,0.0006436,0.0006436
56,404.946,1.50161,1.56666,1.89602,0.53499,0.55941,0.58752,0.28335,1.8079,1.79995,2.11075,0.000637,0.000637,0.000637
57,411.874,1.51221,1.50612,1.88826,0.62142,0.57635,0.62706,0.31396,1.66771,1.57746,1.97494,0.0006304,0.0006304,0.0006304
58,418.868,1.50775,1.52043,1.88764,0.51905,0.46434,0.52004,0.26695,1.82885,1.8622,2.13992,0.0006238,0.0006238,0.0006238
59,425.752,1.51665,1.543,1.90237,0.59597,0.57077,0.61329,0.30303,1.7222,1.64137,2.02154,0.0006172,0.0006172,0.0006172
60,432.659,1.51994,1.49775,1.87814,0.59748,0.60188,0.6297,0.30445,1.70547,1.57532,1.96138,0.0006106,0.0006106,0.0006106
61,439.583,1.50908,1.53456,1.87311,0.53427,0.63165,0.62145,0.30907,1.70046,1.56093,1.95432,0.000604,0.000604,0.000604
62,446.476,1.49013,1.50296,1.86437,0.58919,0.62236,0.66027,0.33007,1.66425,1.4931,1.92325,0.0005974,0.0005974,0.0005974
63,453.474,1.51646,1.54943,1.88422,0.6635,0.5991,0.66296,0.33653,1.63982,1.5136,1.91261,0.0005908,0.0005908,0.0005908
64,460.472,1.48717,1.51158,1.86949,0.61694,0.57908,0.63165,0.3173,1.65273,1.59592,1.9416,0.0005842,0.0005842,0.0005842
65,467.383,1.46071,1.48197,1.84794,0.61348,0.63406,0.6647,0.33768,1.6638,1.49976,1.91866,0.0005776,0.0005776,0.0005776
66,474.402,1.4706,1.48765,1.85502,0.59585,0.54644,0.59519,0.29538,1.73088,1.67818,2.0165,0.000571,0.000571,0.000571
67,481.3,1.46825,1.45956,1.85569,0.52042,0.48778,0.52887,0.2524,1.83382,1.91386,2.08353,0.0005644,0.0005644,0.0005644
68,488.195,1.46933,1.44865,1.85041,0.57489,0.61803,0.64833,0.33178,1.65047,1.54413,1.93404,0.0005578,0.0005578,0.0005578
69,495.144,1.46751,1.45983,1.84608,0.56759,0.56941,0.61186,0.31271,1.72867,1.63046,2.01035,0.0005512,0.0005512,0.0005512
70,502.054,1.46372,1.45842,1.84335,0.58004,0.66027,0.66411,0.33941,1.63732,1.4847,1.91447,0.0005446,0.0005446,0.0005446
71,509.058,1.47305,1.47339,1.85418,0.59842,0.59666,0.64742,0.3252,1.62688,1.55482,1.94044,0.000538,0.000538,0.000538
72,515.967,1.45207,1.42599,1.83034,0.60512,0.63617,0.67496,0.35097,1.62181,1.43665,1.90131,0.0005314,0.0005314,0.0005314
73,522.898,1.44434,1.41722,1.81428,0.62338,0.63417,0.64875,0.33258,1.62941,1.51095,1.89958,0.0005248,0.0005248,0.0005248
74,529.781,1.41988,1.37855,1.79932,0.57403,0.57373,0.5963,0.28995,1.73372,1.69211,1.97985,0.0005182,0.0005182,0.0005182
75,536.636,1.45151,1.39255,1.81085,0.5893,0.58406,0.61421,0.3087,1.70547,1.58264,1.95244,0.0005116,0.0005116,0.0005116
76,543.495,1.42396,1.40575,1.80721,0.62041,0.62498,0.66397,0.34609,1.6406,1.46558,1.91377,0.000505,0.000505,0.000505
77,550.367,1.42811,1.38883,1.79535,0.63516,0.63746,0.6673,0.34604,1.62559,1.44881,1.90063,0.0004984,0.0004984,0.0004984
78,557.309,1.41123,1.37208,1.79677,0.57224,0.67019,0.6634,0.34821,1.58603,1.5141,1.88836,0.0004918,0.0004918,0.0004918
79,564.193,1.40825,1.37213,1.79161,0.65147,0.65747,0.67751,0.35788,1.62015,1.44809,1.90907,0.0004852,0.0004852,0.0004852
80,571.171,1.40543,1.35551,1.7828,0.61221,0.61132,0.65378,0.34978,1.61563,1.47607,1.90066,0.0004786,0.0004786,0.0004786
81,578.13,1.40782,1.34919,1.76982,0.56795,0.68887,0.65602,0.33613,1.64565,1.46035,1.9015,0.000472,0.000472,0.000472
82,585.006,1.38969,1.34519,1.76378,0.61934,0.63096,0.65103,0.34592,1.62056,1.44481,1.8879,0.0004654,0.0004654,0.0004654
83,591.854,1.38513,1.33966,1.7676,0.50355,0.47039,0.47532,0.22816,1.9351,2.32265,2.24208,0.0004588,0.0004588,0.0004588
84,598.677,1.38203,1.32973,1.76164,0.59276,0.6181,0.64674,0.32636,1.67928,1.48614,1.94848,0.0004522,0.0004522,0.0004522
85,605.551,1.39464,1.32801,1.7658,0.60593,0.66624,0.67709,0.34251,1.65631,1.44651,1.91419,0.0004456,0.0004456,0.0004456
86,612.405,1.36887,1.32355,1.75693,0.5674,0.61616,0.61881,0.31508,1.74691,1.59244,2.02051,0.000439,0.000439,0.000439
87,619.298,1.36989,1.31261,1.75855,0.67316,0.6013,0.66219,0.34583,1.64487,1.44989,1.93425,0.0004324,0.0004324,0.0004324
88,626.146,1.3542,1.31014,1.73748,0.59194,0.65981,0.67267,0.35327,1.64028,1.42216,1.91147,0.0004258,0.0004258,0.0004258
89,633.043,1.36953,1.29521,1.74009,0.61992,0.59753,0.65518,0.3318,1.70634,1.47953,1.96267,0.0004192,0.0004192,0.0004192
90,640.007,1.34638,1.29875,1.74326,0.69189,0.62031,0.67475,0.35027,1.60341,1.44861,1.87988,0.0004126,0.0004126,0.0004126
91,646.942,1.36299,1.28587,1.74428,0.58231,0.64125,0.64938,0.33465,1.631,1.46936,1.90861,0.000406,0.000406,0.000406
92,653.84,1.34305,1.29186,1.73345,0.63098,0.66257,0.68875,0.36304,1.63897,1.39031,1.91235,0.0003994,0.0003994,0.0003994
93,660.811,1.33983,1.26152,1.72953,0.62266,0.64008,0.6723,0.34925,1.64174,1.42772,1.90039,0.0003928,0.0003928,0.0003928
94,667.696,1.33229,1.27299,1.72098,0.61261,0.67158,0.6663,0.34193,1.64852,1.38992,1.91882,0.0003862,0.0003862,0.0003862
95,674.642,1.34767,1.26556,1.73837,0.66883,0.62848,0.67511,0.35109,1.67734,1.43948,1.9264,0.0003796,0.0003796,0.0003796
96,681.539,1.32353,1.24412,1.71212,0.64364,0.61927,0.65769,0.34308,1.65716,1.43751,1.93716,0.000373,0.000373,0.000373
97,688.48,1.31943,1.2279,1.70816,0.62892,0.65853,0.6721,0.34877,1.62209,1.41963,1.89392,0.0003664,0.0003664,0.0003664
98,695.341,1.32354,1.23235,1.70464,0.63625,0.64639,0.66503,0.34902,1.62993,1.43153,1.9174,0.0003598,0.0003598,0.0003598
99,702.211,1.33257,1.24377,1.71312,0.65143,0.64497,0.68016,0.35816,1.63878,1.39005,1.91965,0.0003532,0.0003532,0.0003532
100,709.108,1.31596,1.23587,1.71089,0.65113,0.62552,0.67134,0.3449,1.65342,1.39368,1.9294,0.0003466,0.0003466,0.0003466
101,715.977,1.31754,1.21118,1.69872,0.60867,0.67028,0.67143,0.35168,1.65411,1.38242,1.94492,0.00034,0.00034,0.00034
102,722.881,1.31197,1.20921,1.69922,0.65256,0.66276,0.68364,0.35695,1.64112,1.36719,1.92643,0.0003334,0.0003334,0.0003334
103,729.796,1.31148,1.21549,1.70727,0.65506,0.63015,0.66847,0.358,1.67507,1.40197,1.92767,0.0003268,0.0003268,0.0003268
104,736.697,1.2822,1.20141,1.68144,0.70866,0.60914,0.68598,0.35552,1.6293,1.37671,1.91183,0.0003202,0.0003202,0.0003202
105,743.573,1.28023,1.19851,1.67682,0.60126,0.68214,0.68098,0.35144,1.63176,1.38903,1.90248,0.0003136,0.0003136,0.0003136
106,750.463,1.28121,1.19157,1.67709,0.63712,0.66196,0.67943,0.35557,1.62445,1.3684,1.89925,0.000307,0.000307,0.000307
107,757.332,1.29308,1.18223,1.68116,0.6728,0.67381,0.70593,0.36449,1.64052,1.33022,1.91672,0.0003004,0.0003004,0.0003004
108,764.416,1.28366,1.17806,1.67757,0.70628,0.62472,0.68747,0.36065,1.6288,1.37117,1.89618,0.0002938,0.0002938,0.0002938
109,771.307,1.27968,1.1832,1.67147,0.58115,0.70452,0.6737,0.35258,1.59994,1.38494,1.88581,0.0002872,0.0002872,0.0002872
110,778.177,1.26449,1.16883,1.65635,0.65712,0.64071,0.67828,0.36078,1.63545,1.37917,1.9315,0.0002806,0.0002806,0.0002806
111,785.07,1.26303,1.16693,1.65939,0.6851,0.63307,0.69778,0.37661,1.60891,1.31872,1.8874,0.000274,0.000274,0.000274
112,792.07,1.2423,1.13761,1.64462,0.66953,0.67023,0.6954,0.36477,1.61706,1.36172,1.90728,0.0002674,0.0002674,0.0002674
113,798.929,1.24467,1.14919,1.64646,0.65269,0.6592,0.69148,0.36621,1.61781,1.35616,1.89811,0.0002608,0.0002608,0.0002608
114,805.847,1.24436,1.13898,1.63808,0.634,0.66819,0.69483,0.37316,1.61649,1.33045,1.91279,0.0002542,0.0002542,0.0002542
115,812.771,1.2486,1.14015,1.63676,0.66771,0.66142,0.68707,0.36543,1.62145,1.34059,1.91143,0.0002476,0.0002476,0.0002476
116,819.722,1.22271,1.13036,1.62962,0.65779,0.6514,0.69328,0.36459,1.63355,1.32606,1.90489,0.000241,0.000241,0.000241
117,826.628,1.23798,1.12123,1.63576,0.6117,0.70023,0.69059,0.36788,1.61422,1.33293,1.8963,0.0002344,0.0002344,0.0002344
118,833.51,1.24507,1.11996,1.63971,0.70515,0.63801,0.696,0.36608,1.65647,1.32908,1.94964,0.0002278,0.0002278,0.0002278
119,840.422,1.21657,1.11756,1.62446,0.68874,0.65074,0.69661,0.36839,1.6362,1.32298,1.91153,0.0002212,0.0002212,0.0002212
120,847.312,1.23286,1.12482,1.63351,0.65372,0.66442,0.68044,0.35706,1.6124,1.35423,1.90212,0.0002146,0.0002146,0.0002146
121,854.215,1.21369,1.1078,1.61358,0.61892,0.66215,0.66655,0.35376,1.6306,1.36939,1.90585,0.000208,0.000208,0.000208
122,861.105,1.21599,1.09434,1.62167,0.70609,0.63194,0.68906,0.36119,1.62047,1.35299,1.90572,0.0002014,0.0002014,0.0002014
123,868.039,1.21902,1.10711,1.61832,0.66832,0.68485,0.69911,0.36324,1.63499,1.32796,1.91681,0.0001948,0.0001948,0.0001948
124,875.227,1.20068,1.08716,1.61131,0.65452,0.6947,0.70658,0.37194,1.6432,1.28354,1.92762,0.0001882,0.0001882,0.0001882
125,882.142,1.20787,1.07383,1.61967,0.65011,0.68178,0.69144,0.36253,1.64397,1.33801,1.9335,0.0001816,0.0001816,0.0001816
126,889.072,1.17886,1.06435,1.59569,0.6987,0.6759,0.70741,0.37,1.6486,1.2926,1.92915,0.000175,0.000175,0.000175
127,895.99,1.1988,1.06756,1.5972,0.65442,0.67182,0.69139,0.36458,1.62556,1.31547,1.91304,0.0001684,0.0001684,0.0001684
128,902.87,1.1851,1.06739,1.60671,0.64264,0.70175,0.70345,0.37023,1.65227,1.29501,1.93683,0.0001618,0.0001618,0.0001618
129,909.759,1.20721,1.08261,1.62138,0.68217,0.65149,0.68931,0.36326,1.62185,1.33246,1.92665,0.0001552,0.0001552,0.0001552
130,916.692,1.18245,1.05774,1.5978,0.66795,0.66848,0.69588,0.37197,1.64192,1.29913,1.93689,0.0001486,0.0001486,0.0001486
131,923.619,1.19147,1.06863,1.60006,0.60208,0.73422,0.69972,0.37085,1.646,1.298,1.95662,0.000142,0.000142,0.000142
132,930.536,1.18294,1.06137,1.60399,0.63821,0.70184,0.69129,0.36139,1.63159,1.31645,1.94748,0.0001354,0.0001354,0.0001354
133,937.451,1.17616,1.05836,1.5912,0.64773,0.70847,0.70776,0.37626,1.65241,1.28706,1.94697,0.0001288,0.0001288,0.0001288
134,944.364,1.1562,1.04627,1.58123,0.68433,0.69158,0.71469,0.37296,1.66299,1.28429,1.95893,0.0001222,0.0001222,0.0001222
135,951.293,1.16137,1.04406,1.58067,0.65248,0.70882,0.70787,0.3699,1.65765,1.29335,1.96174,0.0001156,0.0001156,0.0001156
136,958.171,1.1577,1.02701,1.57006,0.66234,0.67853,0.70284,0.36791,1.6424,1.29838,1.94922,0.000109,0.000109,0.000109
137,965.071,1.15974,1.03101,1.57682,0.64053,0.72059,0.70964,0.37001,1.65488,1.29443,1.95859,0.0001024,0.0001024,0.0001024
138,971.953,1.15319,1.02834,1.56948,0.6505,0.70279,0.70202,0.37589,1.63891,1.27334,1.94983,9.58e-05,9.58e-05,9.58e-05
139,978.825,1.14813,1.0284,1.5701,0.64189,0.69444,0.70068,0.37193,1.65522,1.28423,1.95468,8.92e-05,8.92e-05,8.92e-05
140,985.742,1.14654,1.03164,1.56723,0.62952,0.69615,0.69763,0.37327,1.63714,1.29886,1.93241,8.26e-05,8.26e-05,8.26e-05
141,993.648,1.13297,1.00563,1.55423,0.64935,0.69374,0.6983,0.3703,1.64092,1.2896,1.94884,7.6e-05,7.6e-05,7.6e-05
142,1000.69,1.15903,1.02566,1.57105,0.64945,0.71378,0.70254,0.37302,1.62959,1.27585,1.93857,6.94e-05,6.94e-05,6.94e-05
143,1007.67,1.15009,1.02757,1.56408,0.64432,0.70582,0.69963,0.36345,1.64822,1.29789,1.94841,6.28e-05,6.28e-05,6.28e-05
144,1014.65,1.13794,1.01306,1.55596,0.65156,0.7155,0.7053,0.37054,1.6418,1.292,1.94448,5.62e-05,5.62e-05,5.62e-05
145,1021.59,1.11756,0.99632,1.54052,0.65429,0.70772,0.70962,0.37443,1.63917,1.27864,1.94256,4.96e-05,4.96e-05,4.96e-05
146,1028.49,1.12933,1.00514,1.55375,0.64252,0.72648,0.70742,0.36949,1.63975,1.28467,1.95036,4.3e-05,4.3e-05,4.3e-05
147,1035.42,1.12074,0.9962,1.53819,0.61914,0.73626,0.70793,0.37074,1.64471,1.28048,1.95316,3.64e-05,3.64e-05,3.64e-05
148,1042.42,1.11648,0.9913,1.55193,0.66244,0.70794,0.70339,0.37398,1.64338,1.28313,1.94322,2.98e-05,2.98e-05,2.98e-05
149,1049.29,1.11503,0.98247,1.53315,0.67282,0.68345,0.70314,0.37292,1.64373,1.27886,1.94686,2.32e-05,2.32e-05,2.32e-05
150,1056.19,1.11829,0.98396,1.5369,0.6552,0.71538,0.70603,0.37042,1.64333,1.28181,1.94977,1.66e-05,1.66e-05,1.66e-05
