epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,494.251,1.35658,1.35566,1.48493,0.63003,0.62539,0.65712,0.32474,1.63994,1.49084,1.78903,0.0007294,0.0007294,0.0007294
43,505.023,1.35393,1.3628,1.49736,0.60267,0.60628,0.63819,0.31171,1.60749,1.51251,1.75396,0.0007228,0.0007228,0.0007228
44,515.584,1.35527,1.36873,1.49861,0.60611,0.61961,0.62497,0.31101,1.62588,1.49517,1.78335,0.0007162,0.0007162,0.0007162
45,526.082,1.33802,1.34515,1.48266,0.54196,0.67251,0.65481,0.32129,1.62673,1.43863,1.76496,0.0007096,0.0007096,0.0007096
46,536.595,1.31584,1.30676,1.46512,0.6325,0.66359,0.69085,0.35454,1.56843,1.40959,1.74389,0.000703,0.000703,0.000703
47,547.367,1.34752,1.33811,1.48596,0.56993,0.615,0.62838,0.31837,1.58534,1.51884,1.73635,0.0006964,0.0006964,0.0006964
48,557.923,1.33176,1.32216,1.47833,0.60772,0.62346,0.67436,0.33945,1.60989,1.43272,1.78045,0.0006898,0.0006898,0.0006898
49,568.39,1.32515,1.32986,1.48334,0.58173,0.6199,0.67616,0.35361,1.5901,1.39144,1.74875,0.0006832,0.0006832,0.0006832
50,578.857,1.30571,1.29562,1.46207,0.58532,0.64992,0.66512,0.337,1.63425,1.46495,1.77441,0.0006766,0.0006766,0.0006766
51,589.692,1.32892,1.28836,1.46612,0.54097,0.64375,0.65674,0.32707,1.6225,1.50243,1.77547,0.00067,0.00067,0.00067
52,600.404,1.31312,1.28122,1.46368,0.59996,0.66551,0.69265,0.35224,1.58126,1.39322,1.72836,0.0006634,0.0006634,0.0006634
53,611.019,1.31774,1.29975,1.46529,0.59273,0.63557,0.64934,0.32533,1.64926,1.45662,1.7665,0.0006568,0.0006568,0.0006568
54,621.561,1.30795,1.28827,1.45648,0.61165,0.67275,0.68879,0.34661,1.60226,1.40285,1.76504,0.0006502,0.0006502,0.0006502
55,632.148,1.31312,1.2882,1.45505,0.64874,0.64005,0.6947,0.34112,1.63925,1.37389,1.76661,0.0006436,0.0006436,0.0006436
56,642.678,1.34139,1.3036,1.47513,0.62237,0.67481,0.68645,0.34335,1.59477,1.38637,1.75615,0.000637,0.000637,0.000637
57,653.343,1.30763,1.25228,1.45827,0.6628,0.6576,0.71074,0.35748,1.61211,1.35537,1.77548,0.0006304,0.0006304,0.0006304
58,664.071,1.32834,1.29646,1.46879,0.55471,0.65548,0.66024,0.32914,1.58466,1.462,1.72936,0.0006238,0.0006238,0.0006238
59,674.639,1.30307,1.2667,1.4452,0.65455,0.63244,0.68553,0.33422,1.66857,1.44536,1.78378,0.0006172,0.0006172,0.0006172
60,685.13,1.30209,1.2507,1.45589,0.57352,0.65457,0.68008,0.34516,1.62271,1.39767,1.7759,0.0006106,0.0006106,0.0006106
61,695.615,1.27648,1.23484,1.43474,0.57041,0.62433,0.65672,0.33936,1.60765,1.41672,1.75084,0.000604,0.000604,0.000604
62,706.147,1.28999,1.23813,1.43824,0.67146,0.62633,0.69125,0.35893,1.57022,1.36574,1.75068,0.0005974,0.0005974,0.0005974
63,716.865,1.28518,1.26465,1.44879,0.59398,0.62828,0.64985,0.32487,1.64466,1.44383,1.78793,0.0005908,0.0005908,0.0005908
