epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1109.66,1.53088,1.68252,1.91996,0.47258,0.56578,0.53703,0.23215,1.7957,1.93481,2.09855,0.0008647,0.0008647,0.0008647
43,1135.2,1.51762,1.66064,1.91565,0.62723,0.38869,0.456,0.18682,1.95591,2.09081,2.24719,0.0008614,0.0008614,0.0008614
44,1160.59,1.51986,1.68107,1.92818,0.61057,0.43562,0.47555,0.2,1.9063,2.05883,2.19363,0.0008581,0.0008581,0.0008581
45,1186.04,1.52137,1.69266,1.92335,0.4805,0.552,0.5166,0.22924,1.80285,1.92015,2.09226,0.0008548,0.0008548,0.0008548
46,1211.61,1.49345,1.61895,1.89209,0.55718,0.55228,0.53254,0.23649,1.83723,1.75608,2.10038,0.0008515,0.0008515,0.0008515
47,1237.35,1.4993,1.66923,1.9269,0.48276,0.58193,0.54074,0.23693,1.78454,1.9167,2.13082,0.0008482,0.0008482,0.0008482
48,1262.82,1.48736,1.62703,1.88892,0.59136,0.63886,0.64916,0.29657,1.71615,1.66378,2.0526,0.0008449,0.0008449,0.0008449
49,1290.24,1.47834,1.60707,1.88027,0.50052,0.48042,0.47819,0.20806,1.88832,2.06097,2.21403,0.0008416,0.0008416,0.0008416
50,1315.8,1.46416,1.59703,1.87814,0.61532,0.55211,0.60478,0.28051,1.78391,1.63438,2.11761,0.0008383,0.0008383,0.0008383
51,1341.41,1.47756,1.57523,1.87826,0.59552,0.56048,0.59384,0.28005,1.69398,1.66587,2.01613,0.000835,0.000835,0.000835
52,1366.82,1.48268,1.57475,1.86768,0.52311,0.58693,0.58538,0.26133,1.79643,1.82313,2.11431,0.0008317,0.0008317,0.0008317
53,1392.22,1.48611,1.60658,1.88243,0.61453,0.56644,0.60824,0.28682,1.69483,1.70677,2.01094,0.0008284,0.0008284,0.0008284
54,1417.69,1.46385,1.5722,1.86445,0.53363,0.63579,0.62007,0.2824,1.76372,1.6661,2.10708,0.0008251,0.0008251,0.0008251
55,1443.2,1.45709,1.56471,1.85991,0.54685,0.61007,0.60364,0.27005,1.79178,1.71034,2.08377,0.0008218,0.0008218,0.0008218
56,1468.75,1.5012,1.58418,1.8838,0.64021,0.57698,0.6259,0.29776,1.7271,1.66658,2.0557,0.0008185,0.0008185,0.0008185
57,1496.17,1.45957,1.52702,1.86139,0.51655,0.62179,0.61593,0.28143,1.7694,1.62744,2.10796,0.0008152,0.0008152,0.0008152
58,1521.74,1.46208,1.57641,1.85529,0.48956,0.54924,0.52421,0.22272,1.8827,1.94541,2.19916,0.0008119,0.0008119,0.0008119
59,1547.42,1.44591,1.54748,1.83726,0.53054,0.5713,0.61908,0.28865,1.7116,1.69192,2.06247,0.0008086,0.0008086,0.0008086
60,1573.18,1.4648,1.54791,1.86042,0.56322,0.48969,0.52412,0.22321,1.83395,2.05271,2.20577,0.0008053,0.0008053,0.0008053
61,1598.68,1.43305,1.50571,1.82751,0.47386,0.60092,0.56211,0.26208,1.73563,1.76238,2.10258,0.000802,0.000802,0.000802
62,1624.18,1.45408,1.53833,1.85863,0.66452,0.55439,0.62552,0.29855,1.65732,1.61565,2.00636,0.0007987,0.0007987,0.0007987
63,1651.8,1.42676,1.5419,1.83663,0.45528,0.50944,0.52262,0.24213,1.8331,1.90817,2.19677,0.0007954,0.0007954,0.0007954
64,1677.38,1.42202,1.50055,1.8268,0.51766,0.63778,0.61584,0.28829,1.7059,1.65808,2.08311,0.0007921,0.0007921,0.0007921
65,1702.94,1.42936,1.50246,1.83717,0.62062,0.6363,0.6635,0.32088,1.70077,1.62376,2.05938,0.0007888,0.0007888,0.0007888
66,1730.23,1.42484,1.49528,1.83084,0.53323,0.6545,0.61867,0.29427,1.70742,1.58198,2.05387,0.0007855,0.0007855,0.0007855
