epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
52,444.456,1.31955,1.28353,1.48419,0.6419,0.63359,0.68956,0.35821,1.64332,1.38996,1.72996,0.0006634,0.0006634,0.0006634
53,452.824,1.31732,1.24545,1.47313,0.59757,0.67634,0.69927,0.3829,1.54569,1.31167,1.65077,0.0006568,0.0006568,0.0006568
54,461.415,1.29567,1.24535,1.47617,0.62124,0.66196,0.70239,0.37438,1.57252,1.30742,1.68413,0.0006502,0.0006502,0.0006502
55,469.72,1.33398,1.26754,1.49892,0.66132,0.65048,0.70688,0.37618,1.56603,1.29127,1.67156,0.0006436,0.0006436,0.0006436
56,478.047,1.31655,1.25106,1.48552,0.61605,0.67758,0.69176,0.38159,1.56125,1.3063,1.66197,0.000637,0.000637,0.000637
57,486.397,1.30997,1.22479,1.46836,0.66926,0.67068,0.70508,0.38434,1.55651,1.28093,1.65525,0.0006304,0.0006304,0.0006304
58,495.239,1.31065,1.2201,1.47224,0.62383,0.6329,0.67417,0.36449,1.59241,1.34013,1.70055,0.0006238,0.0006238,0.0006238
59,503.532,1.28833,1.21298,1.45913,0.59683,0.65198,0.66649,0.35966,1.56963,1.34834,1.66828,0.0006172,0.0006172,0.0006172
60,511.887,1.2758,1.20111,1.45305,0.58698,0.6913,0.70131,0.38861,1.56557,1.2845,1.66065,0.0006106,0.0006106,0.0006106
61,520.392,1.29309,1.20488,1.46443,0.59516,0.65843,0.69381,0.37805,1.55477,1.28375,1.67082,0.000604,0.000604,0.000604
62,528.622,1.28481,1.21709,1.45875,0.59631,0.6486,0.67785,0.36549,1.63211,1.32235,1.73524,0.0005974,0.0005974,0.0005974
63,536.855,1.30134,1.20627,1.45667,0.64655,0.67643,0.68358,0.37294,1.55956,1.29665,1.67498,0.0005908,0.0005908,0.0005908
64,545.068,1.25431,1.16674,1.4437,0.65837,0.65289,0.69164,0.36838,1.58668,1.29635,1.67641,0.0005842,0.0005842,0.0005842
65,553.427,1.26068,1.18994,1.44463,0.60086,0.70423,0.70453,0.38784,1.52391,1.27691,1.6322,0.0005776,0.0005776,0.0005776
66,561.752,1.26592,1.17623,1.43923,0.65377,0.64913,0.68829,0.37874,1.56313,1.31194,1.68053,0.000571,0.000571,0.000571
67,570.094,1.25847,1.18129,1.45008,0.60289,0.69568,0.69467,0.37416,1.57382,1.30877,1.71639,0.0005644,0.0005644,0.0005644
68,578.388,1.25459,1.1433,1.4274,0.62811,0.69719,0.69914,0.37349,1.59007,1.27151,1.68134,0.0005578,0.0005578,0.0005578
69,586.714,1.27144,1.18676,1.44944,0.62534,0.6774,0.70315,0.38366,1.55693,1.28251,1.66703,0.0005512,0.0005512,0.0005512
70,594.981,1.23505,1.13211,1.42969,0.65802,0.67057,0.70509,0.39937,1.54068,1.22905,1.65174,0.0005446,0.0005446,0.0005446
71,603.791,1.22325,1.11229,1.41065,0.64496,0.68476,0.71541,0.38839,1.56918,1.2232,1.67748,0.000538,0.000538,0.000538
72,612.089,1.24765,1.11782,1.42471,0.63156,0.68557,0.69111,0.36588,1.58598,1.24731,1.67439,0.0005314,0.0005314,0.0005314
73,620.373,1.23383,1.12611,1.41995,0.61939,0.67213,0.68807,0.38187,1.56529,1.29578,1.66527,0.0005248,0.0005248,0.0005248
74,628.788,1.21409,1.11099,1.41196,0.62362,0.67785,0.68708,0.37662,1.57036,1.2858,1.67522,0.0005182,0.0005182,0.0005182
75,637.059,1.22582,1.10798,1.40796,0.61258,0.69321,0.70483,0.37823,1.58512,1.24983,1.67436,0.0005116,0.0005116,0.0005116
76,645.352,1.21363,1.09533,1.40453,0.63526,0.71107,0.71002,0.38386,1.56328,1.22805,1.66444,0.000505,0.000505,0.000505
77,653.666,1.24487,1.09291,1.41429,0.64702,0.67942,0.71462,0.38823,1.58589,1.24513,1.66261,0.0004984,0.0004984,0.0004984
78,662.072,1.20204,1.10176,1.40824,0.67682,0.67009,0.70153,0.37953,1.56382,1.26009,1.66764,0.0004918,0.0004918,0.0004918
79,670.34,1.21048,1.10255,1.40275,0.69703,0.67827,0.72513,0.40155,1.54924,1.22437,1.67882,0.0004852,0.0004852,0.0004852
80,678.945,1.20528,1.08591,1.39677,0.6219,0.70381,0.7011,0.38309,1.60437,1.23063,1.71923,0.0004786,0.0004786,0.0004786
81,687.317,1.19679,1.07121,1.3834,0.66001,0.6647,0.71275,0.39122,1.57117,1.21622,1.68674,0.000472,0.000472,0.000472
82,695.6,1.20223,1.06305,1.38884,0.66563,0.65074,0.708,0.38362,1.59043,1.21425,1.70574,0.0004654,0.0004654,0.0004654
83,703.861,1.20451,1.07099,1.38415,0.63421,0.68854,0.72658,0.40044,1.56029,1.19468,1.66865,0.0004588,0.0004588,0.0004588
84,712.189,1.202,1.05512,1.3907,0.59288,0.6688,0.66754,0.36307,1.63119,1.25883,1.71835,0.0004522,0.0004522,0.0004522
85,720.728,1.17955,1.03013,1.37561,0.66911,0.67548,0.71049,0.39358,1.5268,1.21228,1.64663,0.0004456,0.0004456,0.0004456
86,729.035,1.16284,1.01977,1.3717,0.6587,0.66283,0.69102,0.37881,1.59279,1.21639,1.70701,0.000439,0.000439,0.000439
87,737.297,1.17759,1.03658,1.37785,0.61964,0.70745,0.70286,0.39102,1.58257,1.21697,1.68018,0.0004324,0.0004324,0.0004324
88,745.649,1.17269,1.0316,1.37121,0.60501,0.668,0.6577,0.3575,1.64142,1.28401,1.72872,0.0004258,0.0004258,0.0004258
89,753.922,1.18109,1.0291,1.37752,0.62218,0.65193,0.6666,0.36172,1.64223,1.28467,1.733,0.0004192,0.0004192,0.0004192
90,762.16,1.17945,1.00734,1.38395,0.63939,0.69553,0.71729,0.3866,1.61086,1.19818,1.71621,0.0004126,0.0004126,0.0004126
91,770.451,1.16159,1.00266,1.36553,0.64009,0.70615,0.72045,0.39882,1.57406,1.19808,1.69074,0.000406,0.000406,0.000406
92,778.693,1.14176,0.9773,1.34413,0.65142,0.69209,0.73085,0.39174,1.60224,1.17119,1.69593,0.0003994,0.0003994,0.0003994
93,787.139,1.14712,0.97517,1.35081,0.67412,0.66574,0.6907,0.37342,1.60464,1.21761,1.72235,0.0003928,0.0003928,0.0003928
94,795.407,1.15654,1.00064,1.3656,0.63198,0.73211,0.71724,0.38287,1.59609,1.22457,1.71291,0.0003862,0.0003862,0.0003862
95,803.707,1.16216,0.99289,1.35515,0.6872,0.64498,0.70322,0.37846,1.61842,1.23433,1.72884,0.0003796,0.0003796,0.0003796
96,811.964,1.11745,0.96492,1.3312,0.62538,0.68394,0.70512,0.37802,1.62625,1.23469,1.76598,0.000373,0.000373,0.000373
97,820.286,1.15998,1.00612,1.38203,0.62138,0.68309,0.6871,0.37136,1.63726,1.23393,1.73902,0.0003664,0.0003664,0.0003664
98,828.807,1.16818,0.99434,1.36777,0.64031,0.70299,0.71142,0.39415,1.59472,1.18498,1.71633,0.0003598,0.0003598,0.0003598
99,837.211,1.125,0.95414,1.33793,0.67444,0.67963,0.71177,0.38992,1.58908,1.20317,1.68774,0.0003532,0.0003532,0.0003532
100,845.515,1.12158,0.94757,1.33091,0.63034,0.67143,0.67822,0.35894,1.6278,1.25506,1.73688,0.0003466,0.0003466,0.0003466
101,853.831,1.10789,0.97029,1.34192,0.69828,0.661,0.71935,0.38902,1.58303,1.20695,1.69728,0.00034,0.00034,0.00034
102,862.077,1.10605,0.94756,1.33465,0.69429,0.68514,0.72394,0.39948,1.56881,1.18251,1.71095,0.0003334,0.0003334,0.0003334
103,870.628,1.12634,0.93086,1.34287,0.72427,0.68152,0.7141,0.38066,1.64258,1.18532,1.74508,0.0003268,0.0003268,0.0003268
104,878.839,1.10005,0.92833,1.31939,0.66054,0.69445,0.71694,0.39023,1.57177,1.19603,1.72397,0.0003202,0.0003202,0.0003202
105,887.217,1.0969,0.92301,1.31403,0.69453,0.70606,0.72144,0.39308,1.60135,1.16919,1.73064,0.0003136,0.0003136,0.0003136
106,895.552,1.09662,0.91191,1.32004,0.68631,0.681,0.72382,0.37782,1.64188,1.19265,1.75196,0.000307,0.000307,0.000307
107,903.948,1.08966,0.9033,1.30941,0.65423,0.71697,0.70391,0.37659,1.63197,1.20659,1.77623,0.0003004,0.0003004,0.0003004
108,912.207,1.09302,0.93376,1.31606,0.64144,0.69185,0.71962,0.38627,1.58715,1.17366,1.71684,0.0002938,0.0002938,0.0002938
109,920.514,1.07824,0.8838,1.31002,0.66075,0.71325,0.72657,0.39235,1.61259,1.18839,1.75237,0.0002872,0.0002872,0.0002872
110,928.738,1.09241,0.91049,1.31362,0.71747,0.68294,0.72833,0.38963,1.61592,1.16029,1.75738,0.0002806,0.0002806,0.0002806
111,937.126,1.06197,0.88713,1.30147,0.64376,0.72345,0.71217,0.39027,1.61608,1.1741,1.75498,0.000274,0.000274,0.000274
112,945.425,1.05371,0.86832,1.29341,0.692,0.68437,0.72011,0.38973,1.61772,1.14339,1.74933,0.0002674,0.0002674,0.0002674
113,953.696,1.06148,0.85561,1.28479,0.67972,0.67617,0.70592,0.39139,1.59943,1.19793,1.74326,0.0002608,0.0002608,0.0002608
114,961.993,1.05719,0.8703,1.28809,0.663,0.71607,0.71894,0.39454,1.61887,1.15379,1.74592,0.0002542,0.0002542,0.0002542
115,970.351,1.04952,0.86931,1.28412,0.65742,0.72609,0.72074,0.3867,1.62693,1.17992,1.7584,0.0002476,0.0002476,0.0002476
116,978.614,1.05334,0.88959,1.28965,0.65882,0.66891,0.69631,0.38602,1.59959,1.2091,1.74956,0.000241,0.000241,0.000241
117,986.942,1.05601,0.87636,1.29121,0.67727,0.68868,0.71331,0.37778,1.67007,1.18256,1.8014,0.0002344,0.0002344,0.0002344
118,995.101,1.05288,0.86527,1.28701,0.69444,0.68557,0.70693,0.3884,1.63761,1.1775,1.76072,0.0002278,0.0002278,0.0002278
119,1003.28,1.04915,0.84174,1.28519,0.69136,0.70773,0.71293,0.38692,1.62624,1.18019,1.74314,0.0002212,0.0002212,0.0002212
120,1011.49,1.02664,0.8381,1.27034,0.69385,0.66778,0.69818,0.38735,1.60244,1.20909,1.74076,0.0002146,0.0002146,0.0002146
121,1019.71,1.04358,0.84683,1.27209,0.67184,0.69069,0.71483,0.39216,1.60596,1.16776,1.74652,0.000208,0.000208,0.000208
122,1028.61,1.00642,0.82521,1.25587,0.64584,0.67631,0.68737,0.37662,1.6359,1.1766,1.77907,0.0002014,0.0002014,0.0002014
123,1036.88,0.99964,0.7878,1.24474,0.67303,0.67809,0.71206,0.38421,1.62492,1.17364,1.77323,0.0001948,0.0001948,0.0001948
124,1045.14,1.00636,0.82399,1.26458,0.6437,0.71766,0.69236,0.37867,1.65904,1.20409,1.82514,0.0001882,0.0001882,0.0001882
125,1053.53,0.98581,0.79169,1.25318,0.67803,0.69954,0.71457,0.38864,1.62902,1.16847,1.78992,0.0001816,0.0001816,0.0001816
126,1061.8,1.00703,0.79616,1.25752,0.67727,0.69844,0.71799,0.39361,1.63883,1.16344,1.81577,0.000175,0.000175,0.000175
127,1070.03,0.9779,0.78505,1.24034,0.69577,0.69246,0.71482,0.39468,1.62556,1.16419,1.78089,0.0001684,0.0001684,0.0001684
128,1078.36,0.9829,0.77883,1.24593,0.65497,0.70473,0.70902,0.38481,1.63615,1.19494,1.80677,0.0001618,0.0001618,0.0001618
129,1086.74,0.99216,0.79156,1.24604,0.66531,0.70635,0.71841,0.38857,1.63896,1.17037,1.79663,0.0001552,0.0001552,0.0001552
130,1095.03,0.9802,0.79908,1.23992,0.72229,0.66545,0.71479,0.38516,1.64185,1.17861,1.79534,0.0001486,0.0001486,0.0001486
131,1103.32,0.95854,0.77126,1.2326,0.68576,0.69813,0.70999,0.38159,1.65348,1.18031,1.83077,0.000142,0.000142,0.000142
132,1111.64,0.97537,0.77081,1.23277,0.70326,0.69811,0.71027,0.38534,1.64964,1.17111,1.81495,0.0001354,0.0001354,0.0001354
133,1120.01,0.96671,0.77459,1.2323,0.70028,0.69948,0.70919,0.38587,1.63786,1.16095,1.79257,0.0001288,0.0001288,0.0001288
134,1128.33,0.9567,0.75992,1.22875,0.6773,0.71621,0.71239,0.38534,1.65291,1.16002,1.80633,0.0001222,0.0001222,0.0001222
135,1136.6,0.94938,0.74961,1.22193,0.68642,0.6972,0.71009,0.38881,1.61838,1.16272,1.78146,0.0001156,0.0001156,0.0001156
136,1144.85,0.95934,0.76927,1.22988,0.68105,0.71282,0.71723,0.3913,1.62505,1.14895,1.79268,0.000109,0.000109,0.000109
137,1153.14,0.95907,0.75856,1.22778,0.71971,0.68865,0.73391,0.39336,1.63746,1.13647,1.7957,0.0001024,0.0001024,0.0001024
138,1161.54,0.95414,0.76265,1.2194,0.70286,0.70575,0.73246,0.39311,1.62712,1.1591,1.79184,9.58e-05,9.58e-05,9.58e-05
139,1169.9,0.93559,0.73495,1.20928,0.68098,0.71539,0.72183,0.38656,1.63567,1.18757,1.80412,8.92e-05,8.92e-05,8.92e-05
140,1178.28,0.93238,0.75176,1.21372,0.68933,0.69821,0.71982,0.38877,1.64912,1.17887,1.81632,8.26e-05,8.26e-05,8.26e-05
141,1186.77,0.90846,0.69737,1.21497,0.72505,0.69839,0.72552,0.39495,1.63481,1.15664,1.82298,7.6e-05,7.6e-05,7.6e-05
142,1194.22,0.87861,0.65257,1.20473,0.69758,0.7108,0.73338,0.39547,1.63806,1.14986,1.82549,6.94e-05,6.94e-05,6.94e-05
143,1201.73,0.87387,0.64731,1.20364,0.7323,0.69251,0.73202,0.39536,1.643,1.14459,1.83122,6.28e-05,6.28e-05,6.28e-05
144,1209.16,0.8465,0.60076,1.18611,0.68685,0.70649,0.71623,0.39196,1.6458,1.15282,1.83748,5.62e-05,5.62e-05,5.62e-05
145,1216.67,0.82963,0.59239,1.17214,0.73522,0.67464,0.72656,0.39086,1.63888,1.15315,1.83111,4.96e-05,4.96e-05,4.96e-05
146,1224.27,0.83523,0.60103,1.17628,0.70203,0.72058,0.72426,0.38526,1.64375,1.14234,1.83166,4.3e-05,4.3e-05,4.3e-05
147,1231.64,0.82286,0.58938,1.17033,0.70052,0.70205,0.72608,0.38906,1.6428,1.14773,1.83255,3.64e-05,3.64e-05,3.64e-05
148,1239.02,0.83236,0.59055,1.18216,0.75209,0.67954,0.7368,0.39622,1.64673,1.13246,1.83976,2.98e-05,2.98e-05,2.98e-05
149,1246.32,0.80546,0.56155,1.15304,0.69675,0.72196,0.72875,0.39503,1.63715,1.14033,1.83077,2.32e-05,2.32e-05,2.32e-05
150,1253.65,0.80787,0.56359,1.15556,0.71063,0.70604,0.72568,0.39408,1.63785,1.14801,1.83196,1.66e-05,1.66e-05,1.66e-05
