epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,363.899,1.35564,1.32728,1.50656,0.6021,0.64629,0.65982,0.32266,1.69928,1.42871,1.73645,0.0007294,0.0007294,0.0007294
43,372.497,1.3745,1.33842,1.51282,0.73991,0.58209,0.65167,0.33932,1.62143,1.38181,1.67748,0.0007228,0.0007228,0.0007228
44,380.844,1.3561,1.33674,1.50079,0.58438,0.58882,0.63124,0.33186,1.62628,1.3993,1.6955,0.0007162,0.0007162,0.0007162
45,389.175,1.34143,1.31576,1.50211,0.63326,0.622,0.67169,0.35569,1.59387,1.3996,1.69477,0.0007096,0.0007096,0.0007096
46,397.701,1.35545,1.32529,1.50756,0.60652,0.63845,0.6568,0.35496,1.61077,1.39057,1.68194,0.000703,0.000703,0.000703
47,406.107,1.34698,1.31626,1.49723,0.65418,0.61889,0.67537,0.36369,1.57649,1.37429,1.70511,0.0006964,0.0006964,0.0006964
48,414.748,1.33275,1.29759,1.5065,0.57805,0.66449,0.67377,0.35554,1.57049,1.4036,1.68506,0.0006898,0.0006898,0.0006898
49,422.987,1.3412,1.31306,1.4978,0.62736,0.6706,0.69078,0.3552,1.635,1.33824,1.72429,0.0006832,0.0006832,0.0006832
50,431.254,1.3262,1.27896,1.4878,0.62888,0.64464,0.68308,0.35576,1.61366,1.32432,1.6958,0.0006766,0.0006766,0.0006766
51,439.465,1.3301,1.28504,1.48929,0.6022,0.69175,0.67323,0.35391,1.5939,1.35356,1.68199,0.00067,0.00067,0.00067
52,447.756,1.31317,1.26825,1.4777,0.58677,0.66906,0.68398,0.36016,1.60096,1.3423,1.67845,0.0006634,0.0006634,0.0006634
53,455.958,1.31055,1.23424,1.46815,0.63625,0.64608,0.69368,0.36733,1.60658,1.3186,1.70026,0.0006568,0.0006568,0.0006568
54,464.641,1.31965,1.24967,1.48114,0.65251,0.66816,0.71266,0.38109,1.57144,1.31597,1.65373,0.0006502,0.0006502,0.0006502
55,473.262,1.32992,1.24519,1.48849,0.64356,0.66431,0.7118,0.38665,1.5487,1.28986,1.63597,0.0006436,0.0006436,0.0006436
56,481.967,1.29203,1.2349,1.47614,0.6322,0.65805,0.68044,0.36218,1.55031,1.3349,1.65411,0.000637,0.000637,0.000637
57,490.31,1.30858,1.20368,1.47197,0.60232,0.6656,0.68806,0.37353,1.58221,1.3314,1.66425,0.0006304,0.0006304,0.0006304
58,498.628,1.33138,1.23635,1.48296,0.65996,0.64105,0.68116,0.36566,1.63099,1.31473,1.69328,0.0006238,0.0006238,0.0006238
59,507.029,1.30364,1.21995,1.46725,0.59454,0.6841,0.70148,0.38323,1.60115,1.28458,1.67413,0.0006172,0.0006172,0.0006172
60,515.323,1.28258,1.2206,1.46249,0.63238,0.67802,0.69186,0.37469,1.57076,1.29906,1.65957,0.0006106,0.0006106,0.0006106
61,523.717,1.28083,1.19553,1.45926,0.63473,0.67442,0.70268,0.39109,1.55179,1.28641,1.65205,0.000604,0.000604,0.000604
62,532.289,1.27851,1.19437,1.45183,0.65047,0.6882,0.71359,0.37859,1.60818,1.29853,1.67489,0.0005974,0.0005974,0.0005974
63,540.606,1.31099,1.19704,1.46719,0.61678,0.60781,0.6686,0.34983,1.61621,1.37279,1.70864,0.0005908,0.0005908,0.0005908
64,549.028,1.26998,1.17117,1.44498,0.55752,0.74046,0.70037,0.35309,1.6708,1.29305,1.7541,0.0005842,0.0005842,0.0005842
65,557.567,1.26133,1.20884,1.44154,0.60398,0.66496,0.67512,0.37249,1.56407,1.28235,1.65859,0.0005776,0.0005776,0.0005776
66,565.857,1.26791,1.17487,1.44688,0.63967,0.6751,0.70106,0.37684,1.57804,1.28672,1.68755,0.000571,0.000571,0.000571
67,574.354,1.24714,1.15324,1.43833,0.62544,0.66361,0.70853,0.37718,1.55267,1.26874,1.66417,0.0005644,0.0005644,0.0005644
68,582.76,1.25294,1.13469,1.429,0.71166,0.61345,0.70903,0.37947,1.56724,1.27478,1.67053,0.0005578,0.0005578,0.0005578
