epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,462.543,1.34843,1.29583,1.49079,0.62999,0.64102,0.66636,0.34867,1.62995,1.40311,1.69253,0.0006238,0.0006238,0.0006238
59,470.578,1.32551,1.28776,1.46521,0.61974,0.68315,0.69581,0.37396,1.56851,1.35328,1.65112,0.0006172,0.0006172,0.0006172
60,478.434,1.28635,1.25424,1.45488,0.65522,0.69498,0.70594,0.37896,1.57867,1.31729,1.65142,0.0006106,0.0006106,0.0006106
61,486.32,1.30634,1.2718,1.46125,0.5928,0.65271,0.69373,0.37909,1.57948,1.35377,1.65015,0.000604,0.000604,0.000604
62,494.18,1.30367,1.27884,1.46207,0.64014,0.66984,0.70708,0.38557,1.58233,1.32523,1.65658,0.0005974,0.0005974,0.0005974
63,502.092,1.32181,1.25837,1.46522,0.61739,0.67938,0.70531,0.37823,1.5556,1.30433,1.63385,0.0005908,0.0005908,0.0005908
64,509.918,1.27348,1.21434,1.44302,0.65121,0.64898,0.68883,0.38017,1.54706,1.31245,1.62031,0.0005842,0.0005842,0.0005842
65,517.848,1.28025,1.26316,1.45129,0.61297,0.68524,0.69591,0.3892,1.52953,1.32645,1.61146,0.0005776,0.0005776,0.0005776
66,525.759,1.28065,1.22222,1.44395,0.69268,0.66593,0.70415,0.38675,1.53829,1.29499,1.6478,0.000571,0.000571,0.000571
67,533.602,1.28663,1.23788,1.44994,0.63695,0.66269,0.69744,0.37893,1.56505,1.29492,1.64372,0.0005644,0.0005644,0.0005644
68,541.446,1.28205,1.21726,1.43512,0.66481,0.65778,0.71446,0.3929,1.5577,1.28405,1.63049,0.0005578,0.0005578,0.0005578
69,549.457,1.29025,1.24975,1.44829,0.62102,0.67509,0.71362,0.38178,1.58561,1.35118,1.65926,0.0005512,0.0005512,0.0005512
70,557.325,1.26474,1.21959,1.43008,0.62764,0.69149,0.70936,0.38836,1.55889,1.31467,1.62627,0.0005446,0.0005446,0.0005446
71,565.205,1.24892,1.19283,1.42092,0.66161,0.67032,0.71042,0.38981,1.5799,1.30175,1.64652,0.000538,0.000538,0.000538
72,573.193,1.26751,1.19193,1.42898,0.64498,0.66745,0.70001,0.37093,1.59699,1.29571,1.67364,0.0005314,0.0005314,0.0005314
73,581.045,1.25752,1.19316,1.42751,0.67134,0.6352,0.70305,0.38086,1.57669,1.30741,1.6544,0.0005248,0.0005248,0.0005248
74,588.941,1.23044,1.15006,1.41128,0.64483,0.66111,0.69842,0.378,1.56705,1.31026,1.65717,0.0005182,0.0005182,0.0005182
75,596.826,1.23757,1.16235,1.40774,0.61334,0.69579,0.71342,0.39472,1.53302,1.24664,1.62075,0.0005116,0.0005116,0.0005116
76,604.799,1.2443,1.16221,1.41907,0.70027,0.66487,0.70245,0.37436,1.57681,1.27918,1.65299,0.000505,0.000505,0.000505
77,612.692,1.23696,1.15437,1.41391,0.59848,0.73616,0.70799,0.39103,1.56504,1.25952,1.6366,0.0004984,0.0004984,0.0004984
78,620.582,1.23442,1.15022,1.41771,0.64949,0.71174,0.72061,0.3855,1.58507,1.27418,1.67054,0.0004918,0.0004918,0.0004918
79,628.469,1.23912,1.16643,1.41139,0.62234,0.67659,0.69506,0.38423,1.56263,1.29419,1.62643,0.0004852,0.0004852,0.0004852
80,636.365,1.23944,1.15217,1.40963,0.6521,0.63692,0.68875,0.38059,1.57392,1.27728,1.67499,0.0004786,0.0004786,0.0004786
81,644.243,1.24352,1.15617,1.41113,0.68196,0.62644,0.68698,0.37633,1.5638,1.28985,1.64326,0.000472,0.000472,0.000472
82,652.15,1.23418,1.13912,1.40305,0.64394,0.70706,0.70879,0.39077,1.54696,1.24745,1.64322,0.0004654,0.0004654,0.0004654
83,660.016,1.23512,1.14777,1.40054,0.66691,0.68432,0.72434,0.39472,1.54452,1.23749,1.63458,0.0004588,0.0004588,0.0004588
84,668.002,1.22401,1.13054,1.40772,0.67466,0.69176,0.71523,0.38016,1.5875,1.27242,1.65732,0.0004522,0.0004522,0.0004522
85,675.875,1.21428,1.10926,1.39674,0.61156,0.68226,0.68588,0.37048,1.56454,1.32615,1.64944,0.0004456,0.0004456,0.0004456
86,683.927,1.20024,1.10221,1.39008,0.62372,0.73461,0.72779,0.3968,1.54471,1.24436,1.64496,0.000439,0.000439,0.000439
87,691.882,1.21595,1.12227,1.39368,0.64356,0.67428,0.71171,0.38749,1.58325,1.27504,1.64888,0.0004324,0.0004324,0.0004324
88,699.751,1.2199,1.11488,1.39276,0.69795,0.64699,0.70197,0.38338,1.59203,1.27956,1.66807,0.0004258,0.0004258,0.0004258
89,707.648,1.21457,1.10917,1.3932,0.60639,0.6837,0.6713,0.36327,1.58106,1.28135,1.66901,0.0004192,0.0004192,0.0004192
90,715.478,1.22,1.12518,1.40369,0.58571,0.70041,0.69696,0.37785,1.57524,1.25552,1.6508,0.0004126,0.0004126,0.0004126
91,723.338,1.2147,1.10452,1.38597,0.69402,0.64219,0.71075,0.37976,1.57692,1.26517,1.66322,0.000406,0.000406,0.000406
92,731.247,1.20545,1.07944,1.37623,0.67498,0.65643,0.70407,0.38646,1.52774,1.24687,1.61057,0.0003994,0.0003994,0.0003994
93,739.092,1.19491,1.0735,1.3758,0.69234,0.67197,0.71192,0.39382,1.5438,1.25526,1.64158,0.0003928,0.0003928,0.0003928
94,746.962,1.17352,1.06456,1.3668,0.64795,0.70476,0.70231,0.38463,1.56449,1.27355,1.6744,0.0003862,0.0003862,0.0003862
95,754.866,1.20659,1.08915,1.37969,0.71779,0.66737,0.71333,0.38338,1.57401,1.25341,1.67575,0.0003796,0.0003796,0.0003796
96,762.788,1.16202,1.06278,1.35818,0.61129,0.72449,0.71179,0.38853,1.58725,1.2522,1.67713,0.000373,0.000373,0.000373
97,770.63,1.18285,1.08288,1.38631,0.63327,0.69169,0.69743,0.37917,1.61224,1.26951,1.69161,0.0003664,0.0003664,0.0003664
98,778.469,1.19642,1.07692,1.37733,0.7277,0.64136,0.72265,0.39276,1.5822,1.22964,1.67272,0.0003598,0.0003598,0.0003598
99,786.563,1.17241,1.04064,1.36225,0.66652,0.66287,0.71202,0.39274,1.54878,1.24735,1.64344,0.0003532,0.0003532,0.0003532
100,794.421,1.15958,1.03665,1.35322,0.64419,0.68378,0.69694,0.37592,1.59856,1.258,1.67499,0.0003466,0.0003466,0.0003466
101,802.271,1.16399,1.0454,1.36405,0.64269,0.69229,0.71158,0.38754,1.57871,1.26548,1.65643,0.00034,0.00034,0.00034
102,810.141,1.15452,1.0385,1.35098,0.68538,0.67866,0.72159,0.39936,1.53319,1.21968,1.63608,0.0003334,0.0003334,0.0003334
103,818.106,1.16158,1.02166,1.36595,0.63219,0.67078,0.68487,0.37071,1.60425,1.28014,1.68183,0.0003268,0.0003268,0.0003268
104,825.959,1.16324,1.03602,1.35735,0.65509,0.67316,0.70078,0.38699,1.55389,1.23883,1.64958,0.0003202,0.0003202,0.0003202
105,833.802,1.16667,1.02932,1.34843,0.64589,0.70353,0.70597,0.38213,1.55891,1.24166,1.64948,0.0003136,0.0003136,0.0003136
106,841.713,1.16637,1.02187,1.35624,0.65423,0.66881,0.69395,0.37261,1.59021,1.28899,1.66219,0.000307,0.000307,0.000307
107,849.59,1.13978,1.0179,1.33887,0.61829,0.69748,0.69149,0.38104,1.55386,1.27166,1.66746,0.0003004,0.0003004,0.0003004
108,857.426,1.159,1.03036,1.35398,0.70001,0.63271,0.69551,0.38,1.55136,1.25007,1.66651,0.0002938,0.0002938,0.0002938
109,865.284,1.14154,0.99745,1.34042,0.62502,0.69983,0.69534,0.38193,1.57298,1.23984,1.66071,0.0002872,0.0002872,0.0002872
110,873.152,1.14699,1.0122,1.34791,0.60821,0.71046,0.69785,0.37847,1.58054,1.22608,1.6811,0.0002806,0.0002806,0.0002806
111,880.998,1.13013,0.99705,1.33768,0.59506,0.73296,0.71081,0.38073,1.58268,1.24572,1.66397,0.000274,0.000274,0.000274
112,888.858,1.10868,0.98019,1.32653,0.62034,0.74538,0.72175,0.3847,1.56813,1.21578,1.65954,0.0002674,0.0002674,0.0002674
113,896.705,1.13246,0.9826,1.3257,0.68946,0.68189,0.70994,0.39113,1.56236,1.22466,1.65857,0.0002608,0.0002608,0.0002608
114,904.538,1.11697,0.97187,1.31807,0.61051,0.73122,0.70274,0.38147,1.57654,1.22771,1.66787,0.0002542,0.0002542,0.0002542
115,912.405,1.11849,0.98675,1.32978,0.60981,0.70636,0.6965,0.37871,1.57334,1.23665,1.67768,0.0002476,0.0002476,0.0002476
116,920.313,1.11739,0.99253,1.31809,0.66567,0.65217,0.69596,0.38377,1.56435,1.20801,1.66985,0.000241,0.000241,0.000241
117,928.14,1.11042,0.97463,1.32069,0.69029,0.64363,0.70391,0.38287,1.5557,1.21118,1.6505,0.0002344,0.0002344,0.0002344
118,936.008,1.13149,0.98657,1.33032,0.69229,0.70792,0.72984,0.38909,1.57028,1.20134,1.66712,0.0002278,0.0002278,0.0002278
119,943.829,1.1182,0.96161,1.32403,0.70597,0.68095,0.71502,0.38576,1.59941,1.22558,1.68255,0.0002212,0.0002212,0.0002212
120,951.672,1.10819,0.96682,1.31546,0.65555,0.71532,0.71977,0.38174,1.5921,1.23644,1.68488,0.0002146,0.0002146,0.0002146
121,959.507,1.11319,0.95386,1.31464,0.64544,0.68807,0.70424,0.38169,1.58274,1.21602,1.6816,0.000208,0.000208,0.000208
122,967.4,1.09086,0.94138,1.30087,0.63828,0.70413,0.70653,0.37837,1.59813,1.21855,1.69589,0.0002014,0.0002014,0.0002014
123,975.231,1.08313,0.91606,1.28931,0.69621,0.65807,0.70804,0.38714,1.5746,1.2458,1.68468,0.0001948,0.0001948,0.0001948
124,983.058,1.08783,0.94743,1.31839,0.66378,0.68763,0.70321,0.37424,1.58785,1.24592,1.69666,0.0001882,0.0001882,0.0001882
125,991.057,1.07141,0.92328,1.30157,0.66605,0.69364,0.71471,0.38762,1.58398,1.23247,1.68522,0.0001816,0.0001816,0.0001816
126,998.927,1.09604,0.94255,1.30521,0.69778,0.67308,0.71346,0.38787,1.57558,1.21203,1.68871,0.000175,0.000175,0.000175
127,1006.78,1.06982,0.91603,1.29584,0.65105,0.7035,0.71106,0.39125,1.56505,1.23024,1.68512,0.0001684,0.0001684,0.0001684
128,1014.66,1.05963,0.90582,1.28591,0.66206,0.6836,0.71293,0.38641,1.57853,1.19583,1.68555,0.0001618,0.0001618,0.0001618
129,1022.51,1.07702,0.91022,1.29388,0.68491,0.68499,0.72085,0.3946,1.57796,1.20761,1.69155,0.0001552,0.0001552,0.0001552
130,1030.38,1.07888,0.92229,1.29724,0.69034,0.67844,0.71647,0.39589,1.59188,1.21119,1.68884,0.0001486,0.0001486,0.0001486
131,1038.25,1.05298,0.9021,1.28556,0.63233,0.70207,0.71222,0.39477,1.595,1.19444,1.68981,0.000142,0.000142,0.000142
132,1046.11,1.07451,0.90734,1.28942,0.68957,0.68551,0.71904,0.4001,1.5824,1.21077,1.68028,0.0001354,0.0001354,0.0001354
133,1054.05,1.05778,0.89942,1.28046,0.65004,0.71278,0.70873,0.39406,1.57611,1.18312,1.68017,0.0001288,0.0001288,0.0001288
134,1061.88,1.05642,0.89361,1.28771,0.68253,0.69014,0.71479,0.39524,1.57503,1.19785,1.68904,0.0001222,0.0001222,0.0001222
135,1069.69,1.05179,0.88147,1.28444,0.67363,0.70819,0.71508,0.39333,1.55691,1.20381,1.67681,0.0001156,0.0001156,0.0001156
136,1077.57,1.04845,0.88791,1.28534,0.64893,0.69843,0.7115,0.38961,1.5629,1.20449,1.67371,0.000109,0.000109,0.000109
137,1085.51,1.06769,0.90426,1.29335,0.66301,0.69391,0.70878,0.39237,1.5702,1.19798,1.67829,0.0001024,0.0001024,0.0001024
138,1093.58,1.04551,0.89209,1.2759,0.70307,0.66067,0.71068,0.38645,1.57333,1.18704,1.69207,9.58e-05,9.58e-05,9.58e-05
139,1101.5,1.03938,0.87182,1.26879,0.63432,0.71813,0.71517,0.38606,1.59409,1.18917,1.70331,8.92e-05,8.92e-05,8.92e-05
140,1109.39,1.03684,0.88967,1.27844,0.69502,0.68202,0.72075,0.39507,1.58703,1.20211,1.6986,8.26e-05,8.26e-05,8.26e-05
141,1117.33,1.02961,0.84994,1.29925,0.68996,0.68189,0.71378,0.38069,1.62472,1.2038,1.74554,7.6e-05,7.6e-05,7.6e-05
142,1124.36,1.00551,0.81304,1.27959,0.68535,0.68714,0.70516,0.38536,1.60714,1.21773,1.73481,6.94e-05,6.94e-05,6.94e-05
143,1131.36,1.0053,0.80129,1.29113,0.63724,0.72847,0.70363,0.38454,1.59058,1.18844,1.71757,6.28e-05,6.28e-05,6.28e-05
144,1138.34,0.98016,0.75803,1.27273,0.67575,0.69948,0.71522,0.39166,1.6007,1.17845,1.73125,5.62e-05,5.62e-05,5.62e-05
145,1145.3,0.95855,0.73901,1.25843,0.65727,0.70339,0.71157,0.39227,1.59165,1.18065,1.71719,4.96e-05,4.96e-05,4.96e-05
146,1152.25,0.96017,0.74577,1.25549,0.68773,0.66998,0.71466,0.39787,1.58785,1.1767,1.71519,4.3e-05,4.3e-05,4.3e-05
147,1159.21,0.96289,0.751,1.25733,0.6488,0.70321,0.71588,0.39374,1.58813,1.17783,1.71415,3.64e-05,3.64e-05,3.64e-05
148,1166.19,0.95708,0.74901,1.2645,0.6766,0.7142,0.7309,0.40007,1.58172,1.16777,1.70801,2.98e-05,2.98e-05,2.98e-05
149,1173.14,0.94113,0.71253,1.23903,0.6709,0.71283,0.72214,0.39699,1.59201,1.16061,1.72116,2.32e-05,2.32e-05,2.32e-05
150,1180.34,0.93661,0.72021,1.23911,0.70573,0.67879,0.72714,0.39809,1.59562,1.16303,1.72983,1.66e-05,1.66e-05,1.66e-05
